Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
MEDIUM,Count the Number of Good Subsequences,38.4,0.505726872246696,https://leetcode.com/problems/count-the-number-of-good-subsequences,"Hash Table, Math, String, Combinatorics, Counting",1
MEDIUM,String Compression III,100.0,0.6681506980036712,https://leetcode.com/problems/string-compression-iii,String,1
HARD,Maximum Number of Ones,97.6,0.6875,https://leetcode.com/problems/maximum-number-of-ones,"Math, Greedy, Sorting, Heap (Priority Queue)",1
MEDIUM,Verify Preorder Sequence in Binary Search Tree,47.7,0.5131875685225266,https://leetcode.com/problems/verify-preorder-sequence-in-binary-search-tree,"Array, Stack, Tree, Binary Search Tree, Recursion, Monotonic Stack, Binary Tree",1
EASY,Design HashMap,47.7,0.6589390156242249,https://leetcode.com/problems/design-hashmap,"Array, Hash Table, Linked List, Design, Hash Function",1
MEDIUM,Shuffle an Array,47.7,0.5904289804092742,https://leetcode.com/problems/shuffle-an-array,"Array, Math, Design, Randomized",1
EASY,Intersection of Two Arrays,47.7,0.7647430672399825,https://leetcode.com/problems/intersection-of-two-arrays,"Array, Hash Table, Two Pointers, Binary Search, Sorting",1
EASY,Fibonacci Number,63.8,0.7294490652977258,https://leetcode.com/problems/fibonacci-number,"Math, Dynamic Programming, Recursion, Memoization",1
MEDIUM,Rectangle Area,59.6,0.4737387162244031,https://leetcode.com/problems/rectangle-area,"Math, Geometry",1
MEDIUM,Snapshot Array,54.4,0.3666543001837093,https://leetcode.com/problems/snapshot-array,"Array, Hash Table, Binary Search, Design",1
HARD,Delete Duplicate Folders in System,54.4,0.5378519731628718,https://leetcode.com/problems/delete-duplicate-folders-in-system,"Array, Hash Table, String, Trie, Hash Function",1
